Unnamed: 0,file,ref_number,ref_text,doi,doi_url,titleDoi,firstAuthDoi
1,experiments/gene_essentiality_cancer/ai_messages/high_complexity--GPR78,[2],"Hart T, Chandrashekhar M, Aregger M, Steinhart Z, Brown KR, MacLeod G, Mis M, Zimmermann M, Fradet-Turcotte A, Sun S, Mero P, Dirks P, Sidhu S, Roth FP, Rissland OS, Durocher D, Angers S, Moffat J. 2015. High-Resolution CRISPR Screens Reveal Fitness Genes and Genotype-Specific Cancer Liabilities. Cell 163(6):1515-1526.",10.1016/j.cell.2015.11.015,https://doi.org/10.1016/j.cell.2015.11.015,High-Resolution CRISPR Screens Reveal Fitness Genes and Genotype-Specific Cancer Liabilities,Hart
0,experiments/glioblastoma_survival/ai_messages/high_complexity--generated_PTEN_MGMT_medium_methylated,[1],"Song MS, Salmena L, Pandolfi PP. 2012. Nature Reviews Molecular Cell Biology. The functions and regulation of the PTEN tumour suppressor.",10.1038/nrm3330,https://doi.org/10.1038/nrm3330,The functions and regulation of the PTEN tumour suppressor,Song
1,experiments/glioblastoma_survival/ai_messages/high_complexity--generated_PTEN_MGMT_medium_methylated,[2],"Hegi ME, Diserens AC, Gorlia T, et al. 2005. New England Journal of Medicine. MGMT gene silencing and benefit from temozolomide in glioblastoma.",10.1056/nejmoa043331,https://doi.org/10.1056/nejmoa043331,<i>MGMT</i>Gene Silencing and Benefit from Temozolomide in Glioblastoma,Hegi
2,experiments/glioblastoma_survival/ai_messages/high_complexity--generated_PTEN_MGMT_medium_methylated,[3],Cancer Genome Atlas Research Network. 2008. Nature. Comprehensive genomic characterization defines human glioblastoma genes and core pathways.,10.1038/nature07385,https://doi.org/10.1038/nature07385,Comprehensive genomic characterization defines human glioblastoma genes and core pathways,"{'name': 'The Cancer Genome Atlas Research Network', 'sequence': 'first', 'affiliation': []}"
3,experiments/glioblastoma_survival/ai_messages/high_complexity--generated_PTEN_MGMT_medium_methylated,[4],"Ostrom QT, Gittleman H, Liao P, et al. 2014. Neuro-Oncology. CBTRUS statistical report: primary brain and central nervous system tumors diagnosed in the United States in 2007-2011.",10.1093/neuonc/nou223,https://doi.org/10.1093/neuonc/nou223,CBTRUS Statistical Report: Primary Brain and Central Nervous System Tumors Diagnosed in the United States in 2007-2011,Ostrom
4,experiments/glioblastoma_survival/ai_messages/high_complexity--generated_PTEN_MGMT_medium_methylated,[5],"Stupp R, Mason WP, van den Bent MJ, et al. 2005. New England Journal of Medicine. Radiotherapy plus concomitant and adjuvant temozolomide for glioblastoma.",10.1097/01.cot.0000289242.47980.f9,https://doi.org/10.1097/01.cot.0000289242.47980.f9,“Radiotherapy plus Concomitant and Adjuvant Temozolomide for Glioblastoma”,Stupp
5,experiments/glioblastoma_survival/ai_messages/high_complexity--generated_PTEN_MGMT_medium_methylated,[6],"Wen PY, Reardon DA. 2016. Journal of Clinical Oncology. Neuro-oncology in 2015: Progress in glioma diagnosis, classification and treatment.",10.1038/nrneurol.2015.242,https://doi.org/10.1038/nrneurol.2015.242,"Progress in glioma diagnosis, classification and treatment",Wen
0,experiments/gene_essentiality_cancer/ai_messages/high_complexity--EIF2B3,[1],"Gomez E, Mohammad SS, Pavitt GD. 2002. Molecular Biology of the Cell. eIF2B, a mediator of general and gene-specific translational control.",10.1042/bst0331487,https://doi.org/10.1042/bst0331487,"eIF2B, a mediator of general and gene-specific translational control",Pavitt
1,experiments/gene_essentiality_cancer/ai_messages/high_complexity--EIF2B3,[2],"Pavitt GD, Ramaiah KVA, Kimball SR, Hinnebusch AG. 1998. Molecular and Cellular Biology. eIF2 independently binds two distinct eIF2B subcomplexes that catalyze and regulate guanine-nucleotide exchange.",10.1101/gad.12.4.514,https://doi.org/10.1101/gad.12.4.514,eIF2 independently binds two distinct eIF2B subcomplexes that catalyze and regulate guanine-nucleotide exchange,Pavitt
2,experiments/gene_essentiality_cancer/ai_messages/high_complexity--EIF2B3,[3],"Silvera D, Formenti SC, Schneider RJ. 2010. Nature Reviews Cancer. The role of protein synthesis regulation in cancer.",10.1038/nrc2824,https://doi.org/10.1038/nrc2824,Translational control in cancer,Silvera
3,experiments/gene_essentiality_cancer/ai_messages/high_complexity--EIF2B3,[4],"Hart T, Chandrashekhar M, Aregger M, Steinhart Z, Brown KR, MacLeod G, Mis M, Zimmermann M, Fradet-Turcotte A, Sun S, Mero P, Dirks P, Sidhu S, Roth FP, Rissland OS, Durocher D, Angers S, Moffat J. 2015. Science. High-Resolution CRISPR Screens Reveal Fitness Genes and Genotype-Specific Cancer Liabilities.",10.1016/j.cell.2015.11.015,https://doi.org/10.1016/j.cell.2015.11.015,High-Resolution CRISPR Screens Reveal Fitness Genes and Genotype-Specific Cancer Liabilities,Hart
4,experiments/gene_essentiality_cancer/ai_messages/high_complexity--EIF2B3,[5],Kaelin WG Jr. 2005. New England Journal of Medicine. The concept of synthetic lethality in the context of anticancer therapy.,10.1038/nrc1691,https://doi.org/10.1038/nrc1691,The Concept of Synthetic Lethality in the Context of Anticancer Therapy,Kaelin
0,experiments/crc/ai_messages/high_complexity--crc_apc_impact_2020_15,[1],National Comprehensive Cancer Network. (2021). Colon Cancer (Version 2.2021).,10.1007/978-3-030-64668-4_3,https://doi.org/10.1007/978-3-030-64668-4_3,Diet and Colon Cancer: A Comprehensive Review,Kulshrestha
1,experiments/crc/ai_messages/high_complexity--crc_apc_impact_2020_15,[2],"Longley, D. B., Harkin, D. P., & Johnston, P. G. (2003). 5-fluorouracil: mechanisms of action and clinical strategies. Nature Reviews Cancer, 3(5), 330-338.",10.1038/nrc1074,https://doi.org/10.1038/nrc1074,5-Fluorouracil: mechanisms of action and clinical strategies,Longley
2,experiments/crc/ai_messages/high_complexity--crc_apc_impact_2020_15,[3],"Van Cutsem, E., Cervantes, A., Adam, R., Sobrero, A., Van Krieken, J. H., Aderka, D., ... & Nordlinger, B. (2016). ESMO consensus guidelines for the management of patients with metastatic colorectal cancer. Annals of Oncology, 27(8), 1386-1422.",10.1093/annonc/mdu260,https://doi.org/10.1093/annonc/mdu260,"Metastatic colorectal cancer: ESMO Clinical Practice Guidelines for diagnosis, treatment and follow-up",Van Cutsem
3,experiments/crc/ai_messages/high_complexity--crc_apc_impact_2020_15,[4],"Le, D. T., Uram, J. N., Wang, H., Bartlett, B. R., Kemberling, H., Eyring, A. D., ... & Taube, J. M. (2015). PD-1 blockade in tumors with mismatch-repair deficiency. New England Journal of Medicine, 372(26), 2509-2520.",10.1056/nejmoa1500596,https://doi.org/10.1056/nejmoa1500596,PD-1 Blockade in Tumors with Mismatch-Repair Deficiency,Le
4,experiments/crc/ai_messages/high_complexity--crc_apc_impact_2020_15,[5],"Quail, D. F., & Joyce, J. A. (2013). Microenvironmental regulation of tumor progression and metastasis. Nature Medicine, 19(11), 1423-1437.",10.1038/nm.3394,https://doi.org/10.1038/nm.3394,Microenvironmental regulation of tumor progression and metastasis,Quail
5,experiments/crc/ai_messages/high_complexity--crc_apc_impact_2020_15,[6],"Noy, R., & Pollard, J. W. (2014). Tumor-associated macrophages: from mechanisms to therapy. Immunity, 41(1), 49-61.",10.1016/j.immuni.2014.06.010,https://doi.org/10.1016/j.immuni.2014.06.010,Tumor-Associated Macrophages: From Mechanisms to Therapy,Noy
6,experiments/crc/ai_messages/high_complexity--crc_apc_impact_2020_15,[7],"Kalluri, R. (2016). The biology and function of fibroblasts in cancer. Nature Reviews Cancer, 16(9), 582-598.",10.1038/nrc.2016.73,https://doi.org/10.1038/nrc.2016.73,The biology and function of fibroblasts in cancer,Kalluri
7,experiments/crc/ai_messages/high_complexity--crc_apc_impact_2020_15,[8],"Valastyan, S., & Weinberg, R. A. (2011). Tumor metastasis: molecular insights and evolving paradigms. Cell, 147(2), 275-292.",10.1016/j.cell.2011.09.024,https://doi.org/10.1016/j.cell.2011.09.024,Tumor Metastasis: Molecular Insights and Evolving Paradigms,Valastyan
8,experiments/crc/ai_messages/high_complexity--crc_apc_impact_2020_15,[9],"Manfredi, S., Lepage, C., Hatem, C., Coatmeur, O., Faivre, J., & Bouvier, A. M. (2006). Epidemiology and management of liver metastases from colorectal cancer. Annals of Surgery, 244(2), 254-259.",10.1097/01.sla.0000217629.94941.cf,https://doi.org/10.1097/01.sla.0000217629.94941.cf,Epidemiology and Management of Liver Metastases From Colorectal Cancer,Manfredi
0,experiments/crc/ai_messages/high_complexity--crc_apc_impact_2020_8,[1],"Compton CC, Fielding LP, Burgart LJ, et al. 2000. American Joint Committee on Cancer Prognostic Factors Consensus Conference: Colorectal Working Group. Cancer 88:1739-57.",10.1002/(sici)1097-0142(20000401)88:7<1739::aid-cncr30>3.0.co;2-t,https://doi.org/10.1002/(sici)1097-0142(20000401)88:7<1739::aid-cncr30>3.0.co;2-t,American Joint Committee on Cancer prognostic factors consensus conference,Compton
1,experiments/crc/ai_messages/high_complexity--crc_apc_impact_2020_8,[2],"Siegel RL, Miller KD, Jemal A. 2020. Cancer statistics, 2020. CA Cancer J Clin 70:7-30.",10.3322/caac.21590,https://doi.org/10.3322/caac.21590,"Cancer statistics, 2020",Siegel
2,experiments/crc/ai_messages/high_complexity--crc_apc_impact_2020_8,[3],"Benson AB, Venook AP, Al-Hawary MM, et al. 2018. NCCN Guidelines Insights: Colon Cancer, Version 2.2018. J Natl Compr Canc Netw 16:359-69.",10.6004/jnccn.2018.0021,https://doi.org/10.6004/jnccn.2018.0021,"NCCN Guidelines Insights: Colon Cancer, Version 2.2018",Benson
3,experiments/crc/ai_messages/high_complexity--crc_apc_impact_2020_8,[4],"Punt CJ, Koopman M, Vermeulen L. 2017. From tumour heterogeneity to advances in precision treatment of colorectal cancer. Nat Rev Clin Oncol 14:235-46.",10.1038/nrclinonc.2016.171,https://doi.org/10.1038/nrclinonc.2016.171,From tumour heterogeneity to advances in precision treatment of colorectal cancer,Punt
4,experiments/crc/ai_messages/high_complexity--crc_apc_impact_2020_8,[5],"Lee MS, Menter DG, Kopetz S. 2017. Right Versus Left Colon Cancer Biology: Integrating the Consensus Molecular Subtypes. J Natl Compr Canc Netw 15:411-9.",10.6004/jnccn.2017.0038,https://doi.org/10.6004/jnccn.2017.0038,Right Versus Left Colon Cancer Biology: Integrating the Consensus Molecular Subtypes,Lee
0,experiments/gene_essentiality_cancer/ai_messages/high_complexity--OR52W1,[1],"Niimura Y, Nei M. 2003. Evolution of olfactory receptor genes in the human genome. Proceedings of the National Academy of Sciences. 100(21): 12235-12240.",10.1073/pnas.1635157100,https://doi.org/10.1073/pnas.1635157100,Evolution of olfactory receptor genes in the human genome,Niimura
1,experiments/gene_essentiality_cancer/ai_messages/high_complexity--OR52W1,[2],"Buck L, Axel R. 1991. A novel multigene family may encode odorant receptors: a molecular basis for odor recognition. Cell. 65(1): 175-187.",10.1016/0092-8674(91)90418-x,https://doi.org/10.1016/0092-8674(91)90418-x,A novel multigene family may encode odorant receptors: A molecular basis for odor recognition,Buck
2,experiments/gene_essentiality_cancer/ai_messages/high_complexity--OR52W1,[3],"Flegel C, Manteniotis S, Osthold S, Hatt H, Gisselmann G. 2013. Expression profile of ectopic olfactory receptors determined by deep sequencing. PLoS One. 8(2): e55368.",10.1371/journal.pone.0055368,https://doi.org/10.1371/journal.pone.0055368,Expression Profile of Ectopic Olfactory Receptors Determined by Deep Sequencing,Flegel
3,experiments/gene_essentiality_cancer/ai_messages/high_complexity--OR52W1,[4],"Hart T, Chandrashekhar M, Aregger M, Steinhart Z, Brown KR, MacLeod G, Mis M, Zimmermann M, Fradet-Turcotte A, Sun S, Mero P, Dirks P, Sidhu S, Roth FP, Rissland OS, Durocher D, Angers S, Moffat J. 2015. High-Resolution CRISPR Screens Reveal Fitness Genes and Genotype-Specific Cancer Liabilities. Cell. 163(6): 1515-1526.",10.1016/j.cell.2015.11.015,https://doi.org/10.1016/j.cell.2015.11.015,High-Resolution CRISPR Screens Reveal Fitness Genes and Genotype-Specific Cancer Liabilities,Hart
0,experiments/crc/ai_messages/high_complexity--crc_apc_impact_2020_9,[1],"Glynne-Jones R, Wyrwicz L, Tiret E, et al. 2017. Ann Oncol. Rectal cancer: ESMO Clinical Practice Guidelines for diagnosis, treatment and follow-up.",10.1093/annonc/mdx224,https://doi.org/10.1093/annonc/mdx224,"Rectal cancer: ESMO Clinical Practice Guidelines for diagnosis, treatment and follow-up",Glynne-Jones
1,experiments/crc/ai_messages/high_complexity--crc_apc_impact_2020_9,[2],"Bujko K, Nowacki MP, Nasierowska-Guttmejer A, et al. 2006. J Clin Oncol. Long-term results of a randomized trial comparing preoperative short-course radiotherapy with preoperative conventionally fractionated chemoradiation for rectal cancer.",10.1002/bjs.5506,https://doi.org/10.1002/bjs.5506,Long-term results of a randomized trial comparing preoperative short-course radiotherapy with preoperative conventionally fractionated chemoradiation for rectal cancer,Bujko
2,experiments/crc/ai_messages/high_complexity--crc_apc_impact_2020_9,[3],"Gerard JP, Conroy T, Bonnetain F, et al. 2006. J Clin Oncol. Preoperative radiotherapy with or without concurrent fluorouracil and leucovorin in T3-4 rectal cancers: results of FFCD 9203.",10.1200/jco.2006.06.7629,https://doi.org/10.1200/jco.2006.06.7629,Preoperative Radiotherapy With or Without Concurrent Fluorouracil and Leucovorin in T3-4 Rectal Cancers: Results of FFCD 9203,Gérard
3,experiments/crc/ai_messages/high_complexity--crc_apc_impact_2020_9,[4],"Sauer R, Becker H, Hohenberger W, et al. 2004. N Engl J Med. Preoperative versus postoperative chemoradiotherapy for rectal cancer.",10.1056/nejmoa040694,https://doi.org/10.1056/nejmoa040694,Preoperative versus Postoperative Chemoradiotherapy for Rectal Cancer,Sauer
4,experiments/crc/ai_messages/high_complexity--crc_apc_impact_2020_9,[5],"Heald RJ, Ryall RD. 1986. Lancet. Recurrence and survival after total mesorectal excision for rectal cancer.",10.1016/s0140-6736(86)91510-2,https://doi.org/10.1016/s0140-6736(86)91510-2,RECURRENCE AND SURVIVAL AFTER TOTAL MESORECTAL EXCISION FOR RECTAL CANCER,Heald
5,experiments/crc/ai_messages/high_complexity--crc_apc_impact_2020_9,[6],"André T, Boni C, Navarro M, et al. 2009. J Clin Oncol. Improved overall survival with oxaliplatin, fluorouracil, and leucovorin as adjuvant treatment in stage II or III colon cancer in the MOSAIC trial.",10.1200/jco.2008.20.6771,https://doi.org/10.1200/jco.2008.20.6771,"Improved Overall Survival With Oxaliplatin, Fluorouracil, and Leucovorin As Adjuvant Treatment in Stage II or III Colon Cancer in the MOSAIC Trial",André
0,experiments/crc/ai_messages/high_complexity--crc_apc_impact_2020_14,[1],"Siegel RL, Miller KD, Jemal A. 2020. CA Cancer J Clin. Cancer statistics, 2020.",10.3322/caac.21590,https://doi.org/10.3322/caac.21590,"Cancer statistics, 2020",Siegel
1,experiments/crc/ai_messages/high_complexity--crc_apc_impact_2020_14,[2],"Van Cutsem E, Cervantes A, Nordlinger B, Arnold D. 2014. Ann Oncol. Metastatic colorectal cancer: ESMO Clinical Practice Guidelines for diagnosis, treatment and follow-up.",10.1093/annonc/mdu260,https://doi.org/10.1093/annonc/mdu260,"Metastatic colorectal cancer: ESMO Clinical Practice Guidelines for diagnosis, treatment and follow-up",Van Cutsem
2,experiments/crc/ai_messages/high_complexity--crc_apc_impact_2020_14,[3],"Hanahan D, Weinberg RA. 2011. Cell. Hallmarks of cancer: the next generation.",10.1016/j.cell.2011.02.013,https://doi.org/10.1016/j.cell.2011.02.013,Hallmarks of Cancer: The Next Generation,Hanahan
3,experiments/crc/ai_messages/high_complexity--crc_apc_impact_2020_14,[4],"Mehlen P, Puisieux A. 2006. Nat Rev Cancer. Metastasis: a question of life or death.",10.1038/nrc1886,https://doi.org/10.1038/nrc1886,Metastasis: a question of life or death,Mehlen
0,experiments/gene_essentiality_cancer/ai_messages/high_complexity--SUPT16H,[1],"Orphanides G, Wu WH, Lane WS, Hampsey M, Reinberg D. 1999. Cell. The chromatin-specific transcription elongation factor FACT comprises human SPT16 and SSRP1 proteins.",10.1038/22350,https://doi.org/10.1038/22350,The chromatin-specific transcription elongation factor FACT comprises human SPT16 and SSRP1 proteins,Orphanides
1,experiments/gene_essentiality_cancer/ai_messages/high_complexity--SUPT16H,[2],"García H, Miecznikowski JC, Safina A, Commane M, Ruusulehto A, Kilpinen S, Leach RW, Attwood K, Li Y, Degan S, Omilian AR, Guryanova O, Papantonopoulou O, Wang J, Buck M, Liu S, Morrison C, Gurova KV. 2013. Oncotarget. Facilitates chromatin transcription complex is an 'accelerator' of tumor transformation and potential marker and target of aggressive cancers.",10.1016/j.celrep.2013.06.013,https://doi.org/10.1016/j.celrep.2013.06.013,Facilitates Chromatin Transcription Complex Is an “Accelerator” of Tumor Transformation and Potential Marker and Target of Aggressive Cancers,Garcia
2,experiments/gene_essentiality_cancer/ai_messages/high_complexity--SUPT16H,[3],"Gasparian AV, Burkhart CA, Purmal AA, Brodsky L, Pal M, Saranadasa M, Bosykh DA, Commane M, Guryanova OA, Pal S, Safina A, Sviridov S, Koman IE, Veith J, Komar AA, Gudkov AV, Gurova KV. 2011. Proc Natl Acad Sci U S A. Curaxins: Anticancer compounds that simultaneously suppress NF-κB and activate p53 by targeting FACT.",10.1126/scitranslmed.3002530,https://doi.org/10.1126/scitranslmed.3002530,Curaxins: Anticancer Compounds That Simultaneously Suppress NF-κB and Activate p53 by Targeting FACT,Gasparian
3,experiments/gene_essentiality_cancer/ai_messages/high_complexity--SUPT16H,[4],"Safina A, Garcia H, Commane M, Guryanova O, Degan S, Kolesnikova K, Gurova KV. 2013. Oncotarget. Complex mutual regulation of facilitates chromatin transcription (FACT) subunits on both mRNA and protein levels in human cells.",10.4161/cc.25452,https://doi.org/10.4161/cc.25452,Complex mutual regulation of facilitates chromatin transcription (FACT) subunits on both mRNA and protein levels in human cells,Safina
4,experiments/gene_essentiality_cancer/ai_messages/high_complexity--SUPT16H,[5],"Zhang Y, Zhang M, Wu J, Lei G, Li H. 2013. Biochem Biophys Res Commun. Transcriptional regulation of the Ufm1 conjugation system in response to disturbance of the endoplasmic reticulum homeostasis and inhibition of vesicle trafficking.",10.1371/journal.pone.0048587,https://doi.org/10.1371/journal.pone.0048587,Transcriptional Regulation of the Ufm1 Conjugation System in Response to Disturbance of the Endoplasmic Reticulum Homeostasis and Inhibition of Vesicle Trafficking,Zhang
0,experiments/gene_essentiality_cancer/ai_messages/high_complexity--HNRNPL,[1],"Geuens T, Bouhy D, Timmerman V. 2016. The hnRNP family: insights into their role in health and disease. Human Genetics.",10.1007/s00439-016-1683-5,https://doi.org/10.1007/s00439-016-1683-5,The hnRNP family: insights into their role in health and disease,Geuens
1,experiments/gene_essentiality_cancer/ai_messages/high_complexity--HNRNPL,[2],"Shilo A, Ben Hur V, Denichenko P, Stein I, Pikarsky E, Rauch J, Kolch W, Zender L, Karni R. 2014. Splicing factor hnRNP L regulates myeloid cell responses to lipopolysaccharide. Immunity.",10.1261/rna.042259.113,https://doi.org/10.1261/rna.042259.113,Splicing factor hnRNP A2 activates the Ras-MAPK-ERK pathway by controlling A-Raf splicing in hepatocellular carcinoma development,Shilo
2,experiments/gene_essentiality_cancer/ai_messages/high_complexity--HNRNPL,[3],"Zhang J, Manley JL. 2013. Misregulation of pre-mRNA alternative splicing in cancer. Cancer Discovery.",10.1158/2159-8290.cd-13-0253,https://doi.org/10.1158/2159-8290.cd-13-0253,Misregulation of Pre-mRNA Alternative Splicing in Cancer,Zhang
3,experiments/gene_essentiality_cancer/ai_messages/high_complexity--HNRNPL,[4],"Wang J, Guo Y, Chu H, Guan Y, Bi J, Wang B. 2013. Multiple functions of the RNA-binding protein HuR in cancer progression, treatment responses and prognosis. International Journal of Molecular Sciences.",10.3390/ijms140510015,https://doi.org/10.3390/ijms140510015,"Multiple Functions of the RNA-Binding Protein HuR in Cancer Progression, Treatment Responses and Prognosis",Wang
4,experiments/gene_essentiality_cancer/ai_messages/high_complexity--HNRNPL,[5],"Huang H, Zhang J, Harvey SE, Hu X, Cheng C. 2017. RNA G-quadruplex secondary structure promotes alternative splicing via the RNA-binding protein hnRNPF. Genes & Development.",10.1101/gad.305862.117,https://doi.org/10.1101/gad.305862.117,RNA G-quadruplex secondary structure promotes alternative splicing via the RNA-binding protein hnRNPF,Huang
5,experiments/gene_essentiality_cancer/ai_messages/high_complexity--HNRNPL,[6],"Wang Z, Kayikci M, Briese M, Zarnack K, Luscombe NM, Rot G, Zupan B, Curk T, Ule J. 2010. iCLIP predicts the dual splicing effects of TIA-RNA interactions. PLoS Biology.",10.1371/journal.pbio.1000530,https://doi.org/10.1371/journal.pbio.1000530,iCLIP Predicts the Dual Splicing Effects of TIA-RNA Interactions,Wang
0,experiments/gene_essentiality_cancer/ai_messages/high_complexity--GK2,[1],"Bairoch A, Apweiler R. 2000. The SWISS-PROT protein sequence database and its supplement TrEMBL in 2000. Nucleic Acids Res. 28(1):45-48.",10.1093/nar/28.1.45,https://doi.org/10.1093/nar/28.1.45,The SWISS-PROT protein sequence database and its supplement TrEMBL in 2000,Bairoch
1,experiments/gene_essentiality_cancer/ai_messages/high_complexity--GK2,[2],"Nelson DL, Cox MM. 2017. Lehninger Principles of Biochemistry. 7th ed. W.H. Freeman and Company.",10.1002/bmb.2005.494033010419,https://doi.org/10.1002/bmb.2005.494033010419,"Lehninger principles of biochemistry (4th ed.): Nelson, D., and Cox, M.",Boyle
2,experiments/gene_essentiality_cancer/ai_messages/high_complexity--GK2,[3],"Hanahan D, Weinberg RA. 2011. Hallmarks of cancer: the next generation. Cell. 144(5):646-674.",10.1016/j.cell.2011.02.013,https://doi.org/10.1016/j.cell.2011.02.013,Hallmarks of Cancer: The Next Generation,Hanahan
0,experiments/gene_essentiality_cancer/ai_messages/high_complexity--SLC25A2,[1],"Palmieri F. (2013) The mitochondrial transporter family SLC25: identification, properties and physiopathology. Molecular Aspects of Medicine 34(2-3): 465-484.",10.1016/j.mam.2012.05.005,https://doi.org/10.1016/j.mam.2012.05.005,"The mitochondrial transporter family SLC25: Identification, properties and physiopathology",Palmieri
1,experiments/gene_essentiality_cancer/ai_messages/high_complexity--SLC25A2,[2],Pegg AE. (2009) Mammalian polyamine metabolism and function. IUBMB Life 61(9): 880-894.,10.1002/iub.230,https://doi.org/10.1002/iub.230,Mammalian polyamine metabolism and function,Pegg
2,experiments/gene_essentiality_cancer/ai_messages/high_complexity--SLC25A2,[3],"Casero RA Jr, Marton LJ. (2007) Targeting polyamine metabolism and function in cancer and other hyperproliferative diseases. Nature Reviews Drug Discovery 6(5): 373-390.",10.1038/nrd2243,https://doi.org/10.1038/nrd2243,Targeting polyamine metabolism and function in cancer and other hyperproliferative diseases,Casero
3,experiments/gene_essentiality_cancer/ai_messages/high_complexity--SLC25A2,[4],Seiler N. (2003) Thirty years of polyamine-related approaches to cancer therapy. Retrospect and prospect. Part 1. Selective enzyme inhibitors. Current Drug Targets 4(7): 537-564.,10.2174/1389450033490885,https://doi.org/10.2174/1389450033490885,Thirty Years of Polyamine-Related Approaches to Cancer Therapy. Retrospect and Prospect. Part 1. Selective Enzyme Inhibitors,Seiler
0,experiments/glioblastoma_survival/ai_messages/high_complexity--generated_PTEN_NF1_MGMT_low_methylated,[1],"Furnari FB, Fenton T, Bachoo RM, et al. 2007. Cancer Cell. Malignant astrocytic glioma: genetics, biology, and paths to treatment.",10.1101/gad.1596707,https://doi.org/10.1101/gad.1596707,"Malignant astrocytic glioma: genetics, biology, and paths to treatment",Furnari
1,experiments/glioblastoma_survival/ai_messages/high_complexity--generated_PTEN_NF1_MGMT_low_methylated,[2],"Hegi ME, Diserens AC, Gorlia T, et al. 2005. N Engl J Med. MGMT gene silencing and benefit from temozolomide in glioblastoma.",10.1056/nejmoa043331,https://doi.org/10.1056/nejmoa043331,<i>MGMT</i>Gene Silencing and Benefit from Temozolomide in Glioblastoma,Hegi
2,experiments/glioblastoma_survival/ai_messages/high_complexity--generated_PTEN_NF1_MGMT_low_methylated,[3],"Ostrom QT, Gittleman H, Liao P, et al. 2014. Neuro Oncol. CBTRUS statistical report: primary brain and central nervous system tumors diagnosed in the United States in 2007-2011.",10.1093/neuonc/nou223,https://doi.org/10.1093/neuonc/nou223,CBTRUS Statistical Report: Primary Brain and Central Nervous System Tumors Diagnosed in the United States in 2007-2011,Ostrom
3,experiments/glioblastoma_survival/ai_messages/high_complexity--generated_PTEN_NF1_MGMT_low_methylated,[4],"Stupp R, Mason WP, van den Bent MJ, et al. 2005. N Engl J Med. Radiotherapy plus concomitant and adjuvant temozolomide for glioblastoma.",10.1097/01.cot.0000289242.47980.f9,https://doi.org/10.1097/01.cot.0000289242.47980.f9,“Radiotherapy plus Concomitant and Adjuvant Temozolomide for Glioblastoma”,Stupp
4,experiments/glioblastoma_survival/ai_messages/high_complexity--generated_PTEN_NF1_MGMT_low_methylated,[5],"Alexander BM, Cloughesy TF. 2017. J Clin Oncol. Adult Glioblastoma.",10.1200/jco.2017.73.0119,https://doi.org/10.1200/jco.2017.73.0119,Adult Glioblastoma,Alexander
0,experiments/glioblastoma_survival/ai_messages/high_complexity--generated_PTEN_TP53_NF1_RB1_MGMT_medium_methylated,[1],"Stupp R, et al. 2005. New England Journal of Medicine. Radiotherapy plus Concomitant and Adjuvant Temozolomide for Glioblastoma.",10.1097/01.cot.0000289242.47980.f9,https://doi.org/10.1097/01.cot.0000289242.47980.f9,“Radiotherapy plus Concomitant and Adjuvant Temozolomide for Glioblastoma”,Stupp
1,experiments/glioblastoma_survival/ai_messages/high_complexity--generated_PTEN_TP53_NF1_RB1_MGMT_medium_methylated,[2],"Furnari FB, et al. 2007. Genes & Development. Malignant astrocytic glioma: genetics, biology, and paths to treatment.",10.1101/gad.1596707,https://doi.org/10.1101/gad.1596707,"Malignant astrocytic glioma: genetics, biology, and paths to treatment",Furnari
2,experiments/glioblastoma_survival/ai_messages/high_complexity--generated_PTEN_TP53_NF1_RB1_MGMT_medium_methylated,[3],"Hegi ME, et al. 2005. New England Journal of Medicine. MGMT Gene Silencing and Benefit from Temozolomide in Glioblastoma.",10.1056/nejmoa043331,https://doi.org/10.1056/nejmoa043331,<i>MGMT</i>Gene Silencing and Benefit from Temozolomide in Glioblastoma,Hegi
0,experiments/crc/ai_messages/high_complexity--crc_apc_impact_2020_10,[1],National Comprehensive Cancer Network. (2021). NCCN Clinical Practice Guidelines in Oncology: Colon Cancer. Version 2.2021.,10.1111/j.1759-7714.2010.00016.x,https://doi.org/10.1111/j.1759-7714.2010.00016.x,"Comparisons between the National Comprehensive Cancer Network (NCCN) non-small-cell lung cancer (NSCLC) Clinical Practice Guidelines (Chinese version), the NCCN original edition, and the European Society for Medical Oncology NSCLC Guidelines in 2009",Xu
1,experiments/crc/ai_messages/high_complexity--crc_apc_impact_2020_10,[2],"Longley, D. B., Harkin, D. P., & Johnston, P. G. (2003). 5-fluorouracil: mechanisms of action and clinical strategies. Nature Reviews Cancer, 3(5), 330-338.",10.1038/nrc1074,https://doi.org/10.1038/nrc1074,5-Fluorouracil: mechanisms of action and clinical strategies,Longley
2,experiments/crc/ai_messages/high_complexity--crc_apc_impact_2020_10,[3],"Van Cutsem, E., Cervantes, A., Adam, R., Sobrero, A., Van Krieken, J. H., Aderka, D., ... & Nordlinger, B. (2016). ESMO consensus guidelines for the management of patients with metastatic colorectal cancer. Annals of Oncology, 27(8), 1386-1422.",10.1093/annonc/mdu260,https://doi.org/10.1093/annonc/mdu260,"Metastatic colorectal cancer: ESMO Clinical Practice Guidelines for diagnosis, treatment and follow-up",Van Cutsem
